"","OTU","Sample","Abundance","Group","Source","EarTag","Genotype","Treatment","TreatmentWeek","WeekTreatment","Individual","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"117","06538b77450f85903962437f449fa60a","A5272-4",0.509337860780985,"G1","2","5272","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5272","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"484","19bb6fdfb210eda549aee95a652e0fdf","A5272-4",0.509337860780985,"G1","2","5272","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5272","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"954","4feb426703234389503a7b994773d50c","G10-5514-2",0.508788159111933,"G10","0","5514","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5514","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"361","0ebb2cf4a2017aeaefadf9ae5062eb62","G4_5932_4",0.506489395378284,"G4","2","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1115","5858157a5f3c4bdbc235927eae7ff303","G4_5932_4",0.506489395378284,"G4","2","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2371","ea9c1edfdf60a0a532f516b20689e41b","G4_5932_4",0.506489395378284,"G4","2","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1139","5858157a5f3c4bdbc235927eae7ff303","A5274-8",0.505178075271533,"G1","6","5274","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5274","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"943","4feb426703234389503a7b994773d50c","G11-5515-8",0.503711558854719,"G11","6","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"2448","ed78bbc1db0ff176088ec1eeb30cde95","G11-5515-8",0.503711558854719,"G11","6","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1995","b44aff2995f396f00ad579d8e6684335","G11-5515-2",0.503317318691375,"G11","0","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"655","294439019add4f19e8d5d95d40921207","A5273-4",0.503235082674335,"G1","2","5273","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5273","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus"
"1544","898eb92ef2d1ef893f7d0c383527b44d","G10-5514-6",0.502857142857143,"G10","4","5514","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5514","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus"
"2338","e4597f1dce864c29882fa64f616d1a6c","G10-5514-6",0.502857142857143,"G10","4","5514","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5514","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2454","ed78bbc1db0ff176088ec1eeb30cde95","A5273-8",0.502809819580006,"G1","6","5273","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5273","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1041","5328bc3fa40912ff2a09f9a53ac20c93","G4_5933_4",0.5,"G4","2","5933","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5933","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"208","0ad13b6d1cd98ad7e8f6ee9909d33114","G4_5930_4",0.499583680266445,"G4","2","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5930","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1316","6c921e3ae0af506f54295d074ca071bc","G4_5930_4",0.499583680266445,"G4","2","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5930","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"465","1930d2ae4018583d606e705beea31bd1","G4_5931_8",0.498818587555789,"G4","6","5931","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5931","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2253","e04cb8c96d35fee0e181a15fc4511d0c","G4_5931_8",0.498818587555789,"G4","6","5931","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5931","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"1253","6aaac37f56d07ffcea4fe9ef1cd00d2f","G10-5513-6",0.49813200498132,"G10","4","5513","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5513","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"2449","ed78bbc1db0ff176088ec1eeb30cde95","G10-5513-6",0.49813200498132,"G10","4","5513","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5513","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1424","76b219eb7351347070ab7205275b9c02","G10-5512-4",0.497850192351211,"G10","2","5512","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5512","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"186","0ad13b6d1cd98ad7e8f6ee9909d33114","G11-5516-2",0.495942290351668,"G11","0","5516","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5516","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"565","1dde417c45171347b0ec07088aa49839","G11-5515-4",0.495942290351668,"G11","2","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2115","cb8b8a6ee6bcfa115f8b24a45fa1c12a","G11-5517-4",0.494932830544426,"G11","2","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"393","129500150cad877075ed12b0c9424282","A5267-4",0.494098270656053,"G1","2","5267","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5267","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1521","898eb92ef2d1ef893f7d0c383527b44d","A5267-4",0.494098270656053,"G1","2","5267","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5267","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus"
"491","19bb6fdfb210eda549aee95a652e0fdf","G4_5930_6",0.493827160493827,"G4","4","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5930","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1256","6aaac37f56d07ffcea4fe9ef1cd00d2f","G4_5930_6",0.493827160493827,"G4","4","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5930","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"2292","e4597f1dce864c29882fa64f616d1a6c","G4_5930_2",0.493506493506494,"G4","0","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5930","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1503","8526fa9a3d5fff3675b0a7b2d62455cf","G11-5516-6",0.493305144467935,"G11","4","5516","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5516","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1388","72e530a4206f2e4804d502f4dfca8387","G11-5516-8",0.490768871231596,"G11","6","5516","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5516","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2436","ecb3759e804e8c86d9fb0de817207fe9","G10-5513-4",0.489967335510966,"G10","2","5513","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5513","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"568","1dde417c45171347b0ec07088aa49839","G11-5517-6",0.48951048951049,"G11","4","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2328","e4597f1dce864c29882fa64f616d1a6c","G4_5933_2",0.488758553274682,"G4","0","5933","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5933","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2126","cb8b8a6ee6bcfa115f8b24a45fa1c12a","G4_5934_4",0.486322188449848,"G4","2","5934","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5934","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2354","ea9c1edfdf60a0a532f516b20689e41b","G11-5517-8",0.485809255944771,"G11","6","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1069","5328bc3fa40912ff2a09f9a53ac20c93","G10-5514-2",0.485661424606846,"G10","0","5514","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5514","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"2346","ea9c1edfdf60a0a532f516b20689e41b","G10-5514-2",0.485661424606846,"G10","0","5514","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5514","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"116","06538b77450f85903962437f449fa60a","G4_5931_4",0.481761871988988,"G4","2","5931","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5931","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"449","1930d2ae4018583d606e705beea31bd1","A5267-2",0.480591497227357,"G1","0","5267","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5267","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"98","029ac1f87abeae7dbac1ababc489cfec","G11-5517-2",0.480526049570056,"G11","0","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"78","029ac1f87abeae7dbac1ababc489cfec","G10-5514-4",0.480076812289966,"G10","2","5514","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5514","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"675","294439019add4f19e8d5d95d40921207","A5274-8",0.479919171507957,"G1","6","5274","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5274","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus"
"828","333bbf9224442fc10cd497377d2b1d01","G4_5932_6",0.478589420654912,"G4","4","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","uniformis"
"2104","cb8b8a6ee6bcfa115f8b24a45fa1c12a","G4_5932_6",0.478589420654912,"G4","4","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2190","de689038d335b0e895f90f08f59c3ab1","G4_5932_6",0.478589420654912,"G4","4","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"664","294439019add4f19e8d5d95d40921207","G10-5512-6",0.478468899521531,"G10","4","5512","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5512","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus"
"2","02408cd609a6b7f8134da2f8955136ac","G11-5515-8",0.477200424178155,"G11","6","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"420","1930d2ae4018583d606e705beea31bd1","G11-5515-8",0.477200424178155,"G11","6","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2289","e4597f1dce864c29882fa64f616d1a6c","G10-5513-2",0.476077124494168,"G10","0","5513","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5513","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"976","4feb426703234389503a7b994773d50c","G11-5515-4",0.473399458972047,"G11","2","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"747","2ef1e51ab1cf99a3c6417b05a060830e","G4_5931_8",0.472564977684432,"G4","6","5931","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5931","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"2536","f5e65944985d39991cba3fab949a0150","G4_5931_8",0.472564977684432,"G4","6","5931","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5931","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"459","1930d2ae4018583d606e705beea31bd1","A5274-2",0.472519273812484,"G1","0","5274","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5274","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2362","ea9c1edfdf60a0a532f516b20689e41b","G11-5517-4",0.471364600518501,"G11","2","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1174","6116fd7dc95407952dfa6a8cad835556","G11-5516-6",0.469814423302795,"G11","4","5516","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5516","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Coprobacillus",NA
"183","0ad13b6d1cd98ad7e8f6ee9909d33114","G4_5932_2",0.469630557294928,"G4","0","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5932","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2506","f5e65944985d39991cba3fab949a0150","A5267-8",0.468854655056932,"G1","6","5267","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5267","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"274","0e6645acd71bc7e1dc285638b8c3b44b","G4_5930_2",0.467532467532468,"G4","0","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5930","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"1986","b44aff2995f396f00ad579d8e6684335","G11-5516-8",0.467398924982473,"G11","6","5516","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5516","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"28","02408cd609a6b7f8134da2f8955136ac","G4_5933_6",0.466853408029879,"G4","4","5933","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5933","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"871","3471f88cb44a7a8c95f6c7fe00ec8261","G4_5933_6",0.466853408029879,"G4","4","5933","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5933","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"148","06538b77450f85903962437f449fa60a","G10-5513-8",0.463929482718627,"G10","6","5513","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5513","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"857","3471f88cb44a7a8c95f6c7fe00ec8261","G10-5513-8",0.463929482718627,"G10","6","5513","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5513","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"434","1930d2ae4018583d606e705beea31bd1","G10-5512-2",0.462585034013605,"G10","0","5512","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5512","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1499","8526fa9a3d5fff3675b0a7b2d62455cf","G10-5512-2",0.462585034013605,"G10","0","5512","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5512","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2490","ed78bbc1db0ff176088ec1eeb30cde95","G10-5512-2",0.462585034013605,"G10","0","5512","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5512","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"425","1930d2ae4018583d606e705beea31bd1","G11-5517-8",0.460240347737152,"G11","6","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5517","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1691","940c5c7f5d291961c87dd25da8580e29","G4_5931_6",0.458097547830773,"G4","4","5931","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5931","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Allobaculum",NA
"869","3471f88cb44a7a8c95f6c7fe00ec8261","G11-5515-2",0.457561198810341,"G11","0","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"104","029ac1f87abeae7dbac1ababc489cfec","G10-5514-6",0.457142857142857,"G10","4","5514","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5514","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1959","a9b24370bdb02a8ee91855de7b8b2813","G4_5934_4",0.455927051671733,"G4","2","5934","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5934","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","pseudolongum"
"2271","e04cb8c96d35fee0e181a15fc4511d0c","G4_5934_4",0.455927051671733,"G4","2","5934","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5934","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"127","06538b77450f85903962437f449fa60a","G10-5512-6",0.455684666210982,"G10","4","5512","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5512","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"2373","ea9c1edfdf60a0a532f516b20689e41b","A5273-4",0.455307931943446,"G1","2","5273","IL10","IL10-SPF","IL10-SPF W2","W2 IL10-SPF","IL10-SPF W2-5273","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1451","76b219eb7351347070ab7205275b9c02","A5267-6",0.454763044518909,"G1","4","5267","IL10","IL10-SPF","IL10-SPF W4","W4 IL10-SPF","IL10-SPF W4-5267","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1482","8526fa9a3d5fff3675b0a7b2d62455cf","A5273-2",0.454654223498445,"G1","0","5273","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5273","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"441","1930d2ae4018583d606e705beea31bd1","G4_5933_4",0.452380952380952,"G4","2","5933","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5933","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1562","924668f542df9de35c2226e4a6cf09bd","G10-5513-2",0.45227326826946,"G10","0","5513","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5513","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"2081","cb8b8a6ee6bcfa115f8b24a45fa1c12a","G11-5515-8",0.450689289501591,"G11","6","5515","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5515","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1537","898eb92ef2d1ef893f7d0c383527b44d","G4_5934_2",0.450196961170512,"G4","0","5934","IL10","IL10-SPF+BF","IL10-SPF+BF W0","W0 IL10-SPF+BF","IL10-SPF+BF W0-5934","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","[Ruminococcus]","gnavus"
"132","06538b77450f85903962437f449fa60a","G11-5517-4",0.447796370492576,"G11","2","5517","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5517","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"1604","924668f542df9de35c2226e4a6cf09bd","A5274-2",0.44764983834867,"G1","0","5274","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5274","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"111","06538b77450f85903962437f449fa60a","G4_5932_8",0.446638457921956,"G4","6","5932","IL10","IL10-SPF+BF","IL10-SPF+BF W6","W6 IL10-SPF+BF","IL10-SPF+BF W6-5932","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"21","02408cd609a6b7f8134da2f8955136ac","G4_5930_4",0.444074382459062,"G4","2","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5930","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2099","cb8b8a6ee6bcfa115f8b24a45fa1c12a","G4_5930_4",0.444074382459062,"G4","2","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5930","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2359","ea9c1edfdf60a0a532f516b20689e41b","G4_5930_4",0.444074382459062,"G4","2","5930","IL10","IL10-SPF+BF","IL10-SPF+BF W2","W2 IL10-SPF+BF","IL10-SPF+BF W2-5930","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1109","5858157a5f3c4bdbc235927eae7ff303","G4_5934_6",0.44382153702406,"G4","4","5934","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5934","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1996","b44aff2995f396f00ad579d8e6684335","G4_5934_6",0.44382153702406,"G4","4","5934","IL10","IL10-SPF+BF","IL10-SPF+BF W4","W4 IL10-SPF+BF","IL10-SPF+BF W4-5934","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"61","029ac1f87abeae7dbac1ababc489cfec","A5273-8",0.443655723158829,"G1","6","5273","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5273","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"1064","5328bc3fa40912ff2a09f9a53ac20c93","A5273-8",0.443655723158829,"G1","6","5273","IL10","IL10-SPF","IL10-SPF W6","W6 IL10-SPF","IL10-SPF W6-5273","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"1408","76b219eb7351347070ab7205275b9c02","A5267-2",0.44362292051756,"G1","0","5267","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5267","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"2321","e4597f1dce864c29882fa64f616d1a6c","A5267-2",0.44362292051756,"G1","0","5267","IL10","IL10-SPF","IL10-SPF W0","W0 IL10-SPF","IL10-SPF W0-5267","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
